RequestID,OperationType,Time_ns
1011,PUT,1000
1012,GET,200
1013,GET,800
1014,GET,300
1015,GET,700
1016,GET,600
1017,GET,800
1018,PUT,800
1019,PUT,900
1020,GET,600
1021,PUT,800
1022,GET,200
1023,GET,200
1024,GET,200
1025,PUT,800
1026,GET,500
1027,GET,200
1028,GET,100
1029,GET,200
1030,PUT,1000
1031,GET,200
1032,GET,200
1033,GET,400
1034,GET,300
1035,GET,300
1036,PUT,1100
1037,GET,40300
1038,GET,1400
1039,PUT,1200
1040,PUT,900
1041,GET,300
1042,GET,200
1043,GET,300
1044,PUT,800
1045,GET,200
1046,GET,300
1047,PUT,800
1048,PUT,1500
1049,PUT,700
1050,GET,100
1051,GET,900
1052,PUT,1000
1053,GET,800
1054,GET,600
1055,PUT,1200
1056,GET,600
1057,GET,200
1058,GET,400
1059,GET,200
1060,GET,200
1061,PUT,700
1062,GET,500
1063,GET,2000
1064,GET,300
1065,PUT,900
1066,GET,300
1067,GET,600
1068,GET,800
1069,GET,300
1070,PUT,800
1071,GET,200
1072,PUT,1000
1073,PUT,1000
1074,GET,1300
1075,GET,800
1076,PUT,1000
1077,PUT,800
1078,GET,200
1079,PUT,1600
1080,GET,200
1081,GET,800
1082,GET,700
1083,GET,100
1084,GET,700
1085,GET,500
1086,GET,200
1087,GET,400
1088,GET,400
1089,GET,400
1090,GET,700
1091,GET,200
1092,GET,600
1093,GET,100
1094,GET,500
1095,GET,700
1096,GET,800
1097,GET,400
1098,GET,200
1099,GET,300
1100,GET,100
1101,GET,600
1102,GET,300
1103,GET,600
1104,GET,700
1105,GET,100
1106,GET,600
1107,GET,500
1108,GET,800
1109,GET,600
1110,GET,500
1111,GET,200
1112,GET,300
1113,GET,800
1114,GET,500
1115,GET,500
1116,GET,500
1117,PUT,1000
1118,GET,100
1119,GET,500
1120,GET,200
1121,PUT,700
1122,GET,700
1123,GET,900
1124,GET,400
1125,GET,700
1126,GET,600
1127,PUT,1200
1128,GET,200
1129,PUT,800
1130,GET,100
1131,GET,100
1132,GET,200
1133,GET,400
1134,GET,600
1135,GET,200
1136,PUT,1200
1137,PUT,1000
1138,GET,300
1139,GET,300
1140,GET,100
1141,GET,700
1142,GET,200
1143,PUT,900
1144,GET,600
1145,PUT,3000
1146,GET,300
1147,GET,300
1148,PUT,1100
1149,GET,300
1150,PUT,1200
1151,GET,400
1152,GET,1200
1153,GET,200
1154,PUT,800
1155,GET,200
1156,GET,500
1157,GET,900
1158,PUT,1000
1159,GET,200
1160,GET,800
1161,PUT,900
1162,PUT,1000
1163,GET,300
1164,GET,900
1165,GET,200
1166,GET,500
1167,PUT,1100
1168,GET,300
1169,GET,300
1170,PUT,800
1171,GET,700
1172,GET,800
1173,PUT,1000
1174,PUT,1200
1175,GET,400
1176,GET,1400
1177,PUT,1400
1178,GET,900
1179,PUT,1200
1180,GET,500
1181,GET,400
1182,GET,400
1183,GET,600
1184,GET,200
1185,GET,800
1186,GET,100
1187,GET,600
1188,GET,600
1189,GET,300
1190,GET,500
1191,GET,400
1192,GET,500
1193,GET,600
1194,PUT,1200
1195,GET,400
1196,GET,500
1197,GET,300
1198,PUT,1200
1199,GET,500
1200,GET,500
1201,PUT,900
1202,GET,200
1203,GET,300
1204,PUT,600
1205,GET,600
1206,GET,300
1207,GET,800
1208,GET,500
1209,GET,400
1210,GET,400
1211,PUT,1000
1212,GET,200
1213,GET,500
1214,GET,400
1215,GET,200
1216,GET,400
1217,GET,1100
1218,GET,400
1219,PUT,700
1220,GET,800
1221,GET,600
1222,GET,300
1223,GET,400
1224,PUT,800
1225,GET,2300
1226,PUT,800
1227,GET,200
1228,GET,600
1229,GET,200
1230,PUT,1100
1231,GET,200
1232,GET,300
1233,GET,900
1234,GET,600
1235,GET,500
1236,GET,200
1237,PUT,800
1238,PUT,1000
1239,GET,1200
1240,GET,800
1241,GET,200
1242,GET,300
1243,GET,200
1244,PUT,1100
1245,GET,900
1246,GET,300
1247,GET,300
1248,GET,600
1249,GET,200
1250,GET,100
1251,PUT,1100
1252,PUT,700
1253,GET,300
1254,GET,300
1255,GET,200
1256,PUT,900
1257,GET,600
1258,GET,500
1259,GET,500
1260,GET,200
1261,GET,200
1262,GET,200
1263,PUT,900
1264,GET,700
1265,GET,200
1266,GET,600
1267,GET,200
1268,GET,400
1269,PUT,1100
1270,GET,200
1271,GET,200
1272,GET,500
1273,PUT,900
1274,GET,200
1275,PUT,900
1276,GET,700
1277,PUT,700
1278,PUT,700
1279,PUT,800
1280,GET,800
1281,PUT,700
1282,GET,500
1283,GET,300
1284,PUT,700
1285,GET,700
1286,GET,200
1287,GET,100
1288,GET,1000
1289,GET,200
1290,GET,100
